"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","comparison","gene_symbols","Pathway_Description"
"Metabolism","Amino acid metabolism","kmr00310","Lysine degradation - Kryptolebias marmoratus (mangrove rivulus)","1/60","76/7558",0.0131578947368421,1.65745614035088,0.515278887285069,0.455985613643179,0.624502036076528,0.584329390480962,"108240489",1,"PrC_PoC_Up","mecom","Lysine degradation - Kryptolebias marmoratus (mangrove rivulus)"
"Human Diseases","Infectious disease: bacterial","kmr05132","Salmonella infection - Kryptolebias marmoratus (mangrove rivulus)","3/60","325/7558",0.00923076923076923,1.16276923076923,0.268307230996754,0.480314419403948,0.643043259950952,0.601677904047674,"108248584/108235438/108248252",3,"PrC_PoC_Up","zgc:158659/tubb5/tcf7l2","Salmonella infection - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Endocrine system","kmr03320","PPAR signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","1/60","84/7558",0.0119047619047619,1.49960317460317,0.411875447558721,0.489937721867392,0.643043259950952,0.601677904047674,"108234823",1,"PrC_PoC_Up","LOC108234823","PPAR signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Global and overview maps","kmr01230","Biosynthesis of amino acids - Kryptolebias marmoratus (mangrove rivulus)","1/60","93/7558",0.010752688172043,1.35448028673835,0.307677880249767,0.525646993020657,0.665766144202762,0.622939082294982,"108232423",1,"PrC_PoC_Up","cbsb","Biosynthesis of amino acids - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Translation","kmr03015","mRNA surveillance pathway - Kryptolebias marmoratus (mangrove rivulus)","1/60","94/7558",0.0106382978723404,1.34007092198582,0.296773575138779,0.529459609285728,0.665766144202762,0.622939082294982,"108239862",1,"PrC_PoC_Up","LOC108239862","mRNA surveillance pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Carbohydrate metabolism","kmr00562","Inositol phosphate metabolism - Kryptolebias marmoratus (mangrove rivulus)","1/60","99/7558",0.0101010101010101,1.27239057239057,0.244032115200697,0.548075289590161,0.665766144202762,0.622939082294982,"108248584",1,"PrC_PoC_Up","zgc:158659","Inositol phosphate metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signaling molecules and interaction","kmr04060","Cytokine-cytokine receptor interaction - Kryptolebias marmoratus (mangrove rivulus)","2/60","230/7558",0.00869565217391304,1.09536231884058,0.131378896217652,0.549521261881645,0.665766144202762,0.622939082294982,"108235791/108229410",2,"PrC_PoC_Up","LOC108235791/LOC108229410","Cytokine-cytokine receptor interaction - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Translation","kmr03013","Nucleocytoplasmic transport - Kryptolebias marmoratus (mangrove rivulus)","1/60","109/7558",0.00917431192660551,1.15565749235474,0.146423879657622,0.583160347547571,0.693190601801829,0.648599393498788,"108236143",1,"PrC_PoC_Up","kpna2","Nucleocytoplasmic transport - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cellular community - eukaryotes","kmr04540","Gap junction - Kryptolebias marmoratus (mangrove rivulus)","1/60","124/7558",0.00806451612903226,1.01586021505376,0.0159289171798578,0.630823001285396,0.735960168166296,0.68861770120823,"108235438",1,"PrC_PoC_Up","tubb5","Gap junction - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04350","TGF-beta signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","1/60","143/7558",0.00699300699300699,0.880885780885781,-0.128633375808805,0.683565251305458,0.778907280745621,0.72880213403099,"108229410",1,"PrC_PoC_Up","LOC108229410","TGF-beta signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Folding, sorting and degradation","kmr04120","Ubiquitin mediated proteolysis - Kryptolebias marmoratus (mangrove rivulus)","1/60","157/7558",0.00636942675159236,0.802335456475584,-0.223877792615534,0.717614794311866,0.778907280745621,0.72880213403099,"108238099",1,"PrC_PoC_Up","trim37","Ubiquitin mediated proteolysis - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cell growth and death","kmr04217","Necroptosis - Kryptolebias marmoratus (mangrove rivulus)","1/60","159/7558",0.00628930817610063,0.792243186582809,-0.236834486520629,0.722175142603421,0.778907280745621,0.72880213403099,"108235979",1,"PrC_PoC_Up","hmgb1b","Necroptosis - Kryptolebias marmoratus (mangrove rivulus)"
NA,NA,"kmr04081","Hormone signaling - Kryptolebias marmoratus (mangrove rivulus)","2/60","321/7558",0.00623052959501558,0.784839044652129,-0.352382483552082,0.730356071537862,0.778907280745621,0.72880213403099,"108248584/108247561",2,"PrC_PoC_Up","zgc:158659/pik3r3b","Hormone signaling - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Circulatory system","kmr04270","Vascular smooth muscle contraction - Kryptolebias marmoratus (mangrove rivulus)","1/60","166/7558",0.00602409638554217,0.758835341365462,-0.281037548098812,0.737573287758942,0.778907280745621,0.72880213403099,"108248861",1,"PrC_PoC_Up","LOC108248861","Vascular smooth muscle contraction - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Transport and catabolism","kmr04145","Phagosome - Kryptolebias marmoratus (mangrove rivulus)","1/60","168/7558",0.00595238095238095,0.749801587301587,-0.29335573980496,0.741816457852972,0.778907280745621,0.72880213403099,"108235438",1,"PrC_PoC_Up","tubb5","Phagosome - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Global and overview maps","kmr01240","Biosynthesis of cofactors - Kryptolebias marmoratus (mangrove rivulus)","1/60","176/7558",0.00568181818181818,0.715719696969697,-0.341345122398879,0.758124786162584,0.782981336528571,0.732614116050124,"108233390",1,"PrC_PoC_Up","LOC108233390","Biosynthesis of cofactors - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signaling molecules and interaction","kmr04514","Cell adhesion molecules - Kryptolebias marmoratus (mangrove rivulus)","1/60","222/7558",0.0045045045045045,0.567417417417417,-0.585185387930219,0.834021521105855,0.847473481123691,0.79295764315667,"108246072",1,"PrC_PoC_Up","cntn2","Cell adhesion molecules - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Transport and catabolism","kmr04144","Endocytosis - Kryptolebias marmoratus (mangrove rivulus)","1/60","341/7558",0.00293255131964809,0.369403714565005,-1.0659279823237,0.938033426717074,0.938033426717074,0.877692095173871,"108244934",1,"PrC_PoC_Up","unm_sa1614","Endocytosis - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Sensory system","kmr04744","Phototransduction - Kryptolebias marmoratus (mangrove rivulus)","22/316","44/7558",0.5,11.9588607594937,15.2280797999308,2.0702460612648e-19,2.58780757658101e-17,2.15741431647595e-17,"108250982/108238115/108235024/108231337/108242674/108239581/108232331/108231951/108232055/108236782/108229892/108237556/108243204/108251314/108245207/108232538/108234764/108242409/108235503/108245614/108251342/108244511",22,"PrC_PoC_Down","LOC108250982/gucy2f/cnga1a/gnat1/LOC108242674/gngt1/LOC108232331/guca1b/LOC108232055/gnat2/LOC108229892/LOC108237556/rcvrna/rgs9a/grk1b/pde6b/LOC108234764/cngb1a/LOC108235503/pde6gb/saga/grk7a","Phototransduction - Kryptolebias marmoratus (mangrove rivulus)"
NA,NA,"kmr04820","Cytoskeleton in muscle cells - Kryptolebias marmoratus (mangrove rivulus)","48/316","312/7558",0.153846153846154,3.67964946445959,10.0970640295283,1.19816332038946e-15,7.48852075243414e-14,6.24306151150299e-14,"108234899/108233632/108245850/108247890/108242714/108240707/108236365/108231175/108240667/108248454/108247736/108248163/108235279/108233014/108233126/108240550/108249917/108248119/108248116/108248117/108244232/108229967/108230040/108237805/108237792/108243758/108233705/108249837/108242564/108230875/108247545/108237352/108243243/108235385/108235885/108237188/108249004/108248231/108239610/108239630/108239655/108239669/108239528/108249242/108242350/108240626/108246810/108228931",48,"PrC_PoC_Down","myl2b/itga2.2/LOC108245850/ckmb/LOC108242714/col5a3b/jupa/eno1b/col1a2/actn3b/col4a5/LOC108248163/mybpha/si:rp71-17i16.4/tnnc2/LOC108240550/daam1a/LOC108248119/LOC108248116/tnnt3a/ampd3b/LOC108229967/tpm1/mybpc2a/mylpfa/itgb3a/col1a1a/LOC108249837/tpm2/LOC108230875/pdlim5b/acta1b/tmod4/atp1a3b/itgb4/mybpc2b/mylpfb/col1a1b/LOC108239610/LOC108239630/si:ch73-74h11.1/dsc2l/LOC108239528/ankrd1a/myoz1a/pdlim1/LOC108246810/LOC108228931","Cytoskeleton in muscle cells - Kryptolebias marmoratus (mangrove rivulus)"
NA,NA,"kmr03272","Virion - Hepatitis viruses - Kryptolebias marmoratus (mangrove rivulus)","16/316","96/7558",0.166666666666667,3.98628691983122,6.15075627523684,1.89011467787943e-06,7.87547782449764e-05,6.56566151263383e-05,"108250728/108248396/108235935/108250442/108237786/108241367/108229371/108248403/108248404/108233802/108248907/108232645/108248537/108249547/108250946/108250597",16,"PrC_PoC_Down","oclnb/LOC108248396/zgc:110333/cldn19/cldni/cldnk/LOC108229371/LOC108248403/LOC108248404/LOC108233802/oclna/cldn23a/cldn1/cldn11b/LOC108250946/epcam","Virion - Hepatitis viruses - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cellular community - eukaryotes","kmr04530","Tight junction - Kryptolebias marmoratus (mangrove rivulus)","25/316","260/7558",0.0961538461538462,2.29978091528724,4.45496085761072,8.02131200226469e-05,0.00250666000070772,0.00208976286374791,"108250728/108250732/108234899/108245850/108248396/108235935/108242714/108250442/108249093/108237786/108241367/108247481/108229371/108248403/108248404/108233802/108248907/108232645/108235453/108237172/108232960/108248537/108245193/108249547/108230756",25,"PrC_PoC_Down","oclnb/marveld2b/myl2b/LOC108245850/LOC108248396/zgc:110333/LOC108242714/cldn19/zgc:101810/cldni/cldnk/zgc:86896/LOC108229371/LOC108248403/LOC108248404/LOC108233802/oclna/cldn23a/LOC108235453/LOC108237172/arhgef18a/cldn1/LOC108245193/cldn11b/tjp3","Tight junction - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signaling molecules and interaction","kmr04514","Cell adhesion molecules - Kryptolebias marmoratus (mangrove rivulus)","22/316","222/7558",0.0990990990990991,2.37022465503478,4.32840206710305,0.000139321716492858,0.00323171585568505,0.00269423048179217,"108250728/108248396/108235935/108250442/108242636/108246365/108232147/108235151/108237786/108241367/108229371/108248403/108248404/108233802/108248907/108232645/108240368/108239528/108248537/108249547/108244126/108240160",22,"PrC_PoC_Down","oclnb/LOC108248396/zgc:110333/cldn19/LOC108242636/LOC108246365/nfascb/LOC108235151/cldni/cldnk/LOC108229371/LOC108248403/LOC108248404/LOC108233802/oclna/cldn23a/mag/LOC108239528/cldn1/cldn11b/LOC108244126/LOC108240160","Cell adhesion molecules - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Carbohydrate metabolism","kmr00010","Glycolysis / Gluconeogenesis - Kryptolebias marmoratus (mangrove rivulus)","12/316","83/7558",0.144578313253012,3.45798383407046,4.70328679865356,0.000155122361072883,0.00323171585568505,0.00269423048179217,"108231175/108235781/108244612/108241772/108230170/108239988/108228271/108238097/108232557/108243355/108235429/108249121",12,"PrC_PoC_Down","eno1b/pfkmb/LOC108244612/LOC108241772/pkmb/ldha/LOC108228271/pgk1/pgam2/gpib/gapdh/aldoab","Glycolysis / Gluconeogenesis - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cellular community - eukaryotes","kmr04510","Focal adhesion - Kryptolebias marmoratus (mangrove rivulus)","25/316","280/7558",0.0892857142857143,2.13551084990958,4.0443922594492,0.000259986190459486,0.00415922601734629,0.00346748105867186,"108234899/108233632/108245850/108241882/108231305/108247229/108251143/108240667/108247736/108249226/108228441/108248208/108237792/108243758/108236161/108233705/108235453/108235885/108237172/108249004/108248231/108239537/108239528/108250946/108234124",25,"PrC_PoC_Down","myl2b/itga2.2/LOC108245850/lamb4/rac2/prkcaa/LOC108251143/col1a2/col4a5/lamc2/LOC108228441/cav1/mylpfa/itgb3a/LOC108236161/col1a1a/LOC108235453/itgb4/LOC108237172/mylpfb/col1a1b/LOC108239537/LOC108239528/LOC108250946/LOC108234124","Focal adhesion - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Circulatory system","kmr04260","Cardiac muscle contraction - Kryptolebias marmoratus (mangrove rivulus)","15/316","129/7558",0.116279069767442,2.78113040918457,4.26200923639075,0.000296586159549412,0.00415922601734629,0.00346748105867186,"108234899/108242692/108248114/108230040/108242988/108233893/108242564/108230875/108237352/108235385/108237077/108247894/108251604/804465/804466",15,"PrC_PoC_Down","myl2b/LOC108242692/LOC108248114/tpm1/atp2a1/atp2a3/tpm2/LOC108230875/acta1b/atp1a3b/LOC108237077/atp2a1l/LOC108251604/COX1/COX2","Cardiac muscle contraction - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04020","Calcium signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","31/316","384/7558",0.0807291666666667,1.93085772679325,3.91072453689023,0.000299464273248933,0.00415922601734629,0.00346748105867186,"108246938/108244621/108241560/108244015/108247229/108231402/108235724/108251155/108245290/108233014/108233126/108235151/108232550/108233147/108232811/108232559/108239960/108242988/108236090/108238999/108233905/108233893/108245388/108247894/108245558/108238670/108238668/108230245/108230345/108250946/108230804",31,"PrC_PoC_Down","nos1/LOC108244621/stim2a/slc25a4/prkcaa/LOC108231402/erbb3a/ltb4r2a/casq1b/si:rp71-17i16.4/tnnc2/LOC108235151/LOC108232550/LOC108233147/LOC108232811/itpka/itpr2/atp2a1/ptger1b/LOC108238999/p2rx1/atp2a3/LOC108245388/atp2a1l/camk1da/casq1a/LOC108238668/LOC108230245/plcd1a/LOC108250946/LOC108230804","Calcium signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Nucleotide metabolism","kmr00230","Purine metabolism - Kryptolebias marmoratus (mangrove rivulus)","17/316","167/7558",0.101796407185629,2.43473811869931,3.91623066375914,0.000584861173242025,0.00731076466552531,0.00609486906852215,"108238115/108238220/108238690/108235452/108244232/108230195/108246905/108249238/108236166/108231076/108232538/108232313/108248004/108245614/108249676/108233346/108230666",17,"PrC_PoC_Down","gucy2f/gmpr/nt5c1aa/adss1/ampd3b/impdh1a/pnp6/LOC108249238/pde6hb/ak1/pde6b/entpd3/pde6c/pde6gb/allc/LOC108233346/guk1b","Purine metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cell motility","kmr04810","Regulation of actin cytoskeleton - Kryptolebias marmoratus (mangrove rivulus)","26/316","320/7558",0.08125,1.94331487341772,3.60173183100732,0.000840761853328698,0.0095541119696443,0.00796511229469293,"108234899/108244790/108233632/108248099/108245850/108242714/108231305/108245149/108249093/108228441/108232550/108233147/108232811/108237792/108243758/108241326/108247481/108235453/108235885/108237172/108249004/108239537/108239528/108250946/108233965/108229628",26,"PrC_PoC_Down","myl2b/c7a/itga2.2/LOC108248099/LOC108245850/LOC108242714/rac2/rgcc/zgc:101810/LOC108228441/LOC108232550/LOC108233147/LOC108232811/mylpfa/itgb3a/LOC108241326/zgc:86896/LOC108235453/itgb4/LOC108237172/mylpfb/LOC108239537/LOC108239528/LOC108250946/cfl1l/LOC108229628","Regulation of actin cytoskeleton - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Global and overview maps","kmr01200","Carbon metabolism - Kryptolebias marmoratus (mangrove rivulus)","15/316","147/7558",0.102040816326531,2.4405838284681,3.68423893732068,0.00118758460675726,0.0123706729870548,0.010313234742892,"108247105/108231175/108235781/108244612/108241772/108230170/108228271/108238097/108232557/108243355/108235429/108234141/108249121/108234102/108251486",15,"PrC_PoC_Down","LOC108247105/eno1b/pfkmb/LOC108244612/LOC108241772/pkmb/LOC108228271/pgk1/pgam2/gpib/gapdh/me1/aldoab/got1/LOC108251486","Carbon metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Circulatory system","kmr04261","Adrenergic signaling in cardiomyocytes - Kryptolebias marmoratus (mangrove rivulus)","19/316","230/7558",0.0826086956521739,1.97581177765548,3.13925240343811,0.00344505930625194,0.0331255702524225,0.0276162648841249,"108234899/108240485/108247229/108242692/108236783/108233159/108248114/108230040/108242988/108238999/108233893/108245388/108242564/108230875/108237352/108229037/108235385/108247894/108238657",19,"PrC_PoC_Down","myl2b/LOC108240485/prkcaa/LOC108242692/gnai3/zgc:171775/LOC108248114/tpm1/atp2a1/LOC108238999/atp2a3/LOC108245388/tpm2/LOC108230875/acta1b/si:ch211-225p5.8/atp1a3b/atp2a1l/LOC108238657","Adrenergic signaling in cardiomyocytes - Kryptolebias marmoratus (mangrove rivulus)"
